Gender,Provinsi,Kab/Kota,Bidang,Jenjang Lomba,Jenjang Sekolah,Kelas,Medali,Tahun,Kelas_Outlier,Cluster
0,6,417,8,0,0,11.0,2,2022,False,0
1,6,417,10,0,0,10.0,2,2022,False,0
0,30,451,1,1,1,7.0,2,2011,False,1
0,6,417,10,0,0,11.0,2,2022,False,0
0,6,417,0,0,0,11.0,0,2023,False,0
1,6,417,0,0,0,11.0,2,2023,False,0
1,7,412,5,1,1,11.0,2,2018,False,0
0,18,435,10,1,1,7.0,4,2020,False,0
1,36,437,8,0,0,11.0,2,2010,False,1
1,9,397,8,0,0,11.0,2,2024,False,0
0,24,420,10,1,1,11.0,2,2021,False,1
0,9,390,8,0,0,11.0,2,2021,False,0
0,9,390,9,0,0,11.0,2,2018,False,0
0,9,390,0,0,0,11.0,2,2021,False,0
0,38,370,3,0,0,11.0,2,2023,False,1
0,9,390,4,0,0,11.0,2,2016,False,0
0,9,390,4,0,0,11.0,4,2015,False,0
1,9,390,4,0,0,10.0,2,2013,False,0
0,10,333,10,0,0,10.0,3,2010,False,0
0,10,333,3,0,0,10.0,3,2010,False,0
0,10,333,3,0,0,11.0,4,2010,False,0
0,10,333,3,0,0,11.0,2,2010,False,0
0,10,333,9,0,0,11.0,3,2010,False,0
0,10,333,9,0,0,11.0,2,2010,False,0
0,10,333,1,0,0,10.0,2,2010,False,0
0,10,333,1,0,0,11.0,4,2010,False,0
1,1,76,2,0,0,11.0,2,2013,False,0
0,10,333,1,0,0,11.0,0,2010,False,0
0,11,468,1,0,0,10.0,4,2010,False,0
1,11,468,1,0,0,10.0,2,2010,False,0
0,11,468,7,0,0,11.0,4,2010,False,0
0,11,468,3,0,0,11.0,0,2009,False,0
0,11,468,3,0,0,10.0,4,2009,False,0
0,11,468,3,0,0,11.0,2,2012,False,0
0,11,468,3,0,0,10.0,2,2022,False,0
0,1,76,2,0,0,10.0,2,2012,False,0
0,11,468,10,0,0,11.0,0,2022,False,0
0,11,468,1,0,0,11.0,2,2015,False,0
0,12,453,7,0,1,8.0,3,2024,False,0
0,13,31,3,0,0,11.0,2,2023,False,0
0,11,468,0,0,0,11.0,2,2023,False,0
0,15,457,7,0,0,11.0,2,2024,False,0
0,15,457,7,0,0,10.0,2,2024,False,0
0,16,474,7,0,0,11.0,2,2024,False,0
0,2,445,10,0,0,11.0,2,2011,False,0
0,17,473,7,0,0,11.0,2,2024,False,0
1,18,389,7,0,0,10.0,2,2024,False,0
0,18,435,7,0,0,11.0,3,2024,False,0
0,20,386,7,0,0,11.0,2,2024,False,0
0,21,479,7,0,0,11.0,2,2024,False,1
0,22,342,0,0,0,10.0,2,2010,False,1
0,23,192,7,0,0,11.0,2,2024,False,1
0,24,420,7,0,0,11.0,2,2024,False,1
1,25,221,7,0,0,10.0,2,2024,False,1
0,26,464,7,0,0,11.0,2,2024,False,1
0,8,237,9,0,0,11.0,2,2014,False,0
0,28,227,7,0,0,10.0,2,2024,False,1
1,29,245,7,0,0,11.0,2,2024,False,1
0,6,417,1,0,0,11.0,4,2023,False,0
0,30,411,7,0,0,10.0,2,2024,False,1
0,30,451,7,0,0,11.0,2,2024,False,1
0,30,451,7,0,0,11.0,3,2024,False,1
0,30,451,7,0,0,10.0,0,2024,False,1
0,30,451,7,0,0,11.0,2,2024,False,1
0,31,285,7,0,0,11.0,2,2020,False,1
1,32,446,2,0,0,11.0,2,2010,False,1
0,32,446,3,0,0,11.0,4,2012,False,1
1,32,446,8,0,0,10.0,2,2009,False,1
0,33,444,2,0,0,11.0,2,2012,False,1
1,34,422,8,0,0,11.0,2,2010,False,1
1,35,232,6,1,1,8.0,3,2024,False,1
0,36,14,3,0,0,11.0,2,2020,False,1
0,37,442,8,0,0,11.0,2,2012,False,1
0,37,442,2,0,0,11.0,2,2012,False,1
0,37,442,0,0,0,11.0,2,2011,False,1
0,38,370,7,0,0,11.0,2,2023,False,1
0,38,370,0,0,0,11.0,2,2024,False,1
0,37,442,0,0,0,10.0,2,2010,False,1
0,38,16,7,0,0,10.0,2,2021,False,1
0,19,2,1,0,0,10.0,2,2024,False,0
1,0,5,4,0,0,11.0,4,2020,False,0
1,1,76,2,0,0,11.0,3,2022,False,0
1,1,76,2,0,0,11.0,2,2021,False,0
0,3,471,4,0,0,11.0,3,2023,False,0
0,3,471,4,0,0,11.0,0,2023,False,0
0,3,471,8,0,0,11.0,0,2023,False,0
1,3,471,8,0,0,11.0,2,2024,False,0
0,4,398,10,0,0,10.0,2,2024,False,0
0,5,482,0,0,0,10.0,2,2023,False,0
0,5,482,1,0,0,11.0,2,2024,False,0
0,5,482,0,0,0,11.0,3,2024,False,0
0,5,482,8,0,0,11.0,2,2024,False,0
0,5,482,4,0,0,11.0,3,2024,False,0
1,5,482,4,0,0,10.0,2,2024,False,0
1,11,468,4,0,0,11.0,2,2023,False,0
1,6,417,3,0,0,11.0,4,2023,False,0
0,6,417,3,0,0,11.0,2,2023,False,0
0,6,417,7,0,0,11.0,3,2023,False,0
0,6,417,8,0,0,10.0,3,2023,False,0
0,6,417,8,0,0,11.0,2,2023,False,0
0,6,417,9,0,0,11.0,3,2023,False,0
0,6,417,9,0,0,11.0,0,2011,False,0
0,6,417,9,0,0,10.0,4,2010,False,0
0,6,417,10,0,0,10.0,3,2024,False,0
0,5,482,2,0,0,11.0,4,2021,False,0
0,8,237,0,0,0,11.0,2,2024,False,0
0,36,14,2,0,0,11.0,2,2018,False,1
0,36,14,9,0,0,11.0,2,2017,False,1
0,36,14,3,0,0,11.0,2,2016,False,1
0,36,14,1,0,0,11.0,2,2016,False,1
0,36,14,2,0,0,11.0,2,2016,False,1
0,36,14,3,0,0,11.0,2,2015,False,1
0,36,14,2,0,0,11.0,2,2015,False,1
0,36,14,8,0,0,11.0,2,2014,False,1
1,36,14,1,0,0,11.0,2,2013,False,1
0,10,333,0,0,0,11.0,3,2010,False,0
0,10,333,0,0,0,11.0,2,2010,False,0
0,10,333,2,0,0,11.0,2,2010,False,0
0,10,333,7,0,0,10.0,4,2010,False,0
0,10,333,7,0,0,11.0,3,2010,False,0
0,10,333,10,0,0,10.0,4,2009,False,0
0,10,333,3,0,0,10.0,3,2009,False,0
0,10,333,3,0,0,10.0,4,2009,False,0
0,10,333,1,0,0,10.0,4,2009,False,0
0,10,333,1,0,0,10.0,2,2009,False,0
0,11,468,7,0,0,10.0,2,2023,False,0
1,11,468,8,0,0,11.0,2,2023,False,0
0,11,468,10,0,0,10.0,3,2024,False,0
0,11,468,9,0,0,11.0,2,2024,False,0
0,3,471,4,0,0,11.0,2,2024,False,0
0,11,468,7,0,0,11.0,2,2024,False,0
1,11,468,8,0,0,11.0,3,2022,False,0
0,11,431,3,0,0,11.0,4,2021,False,0
1,17,394,4,0,0,11.0,4,2018,False,0
0,36,14,0,0,0,11.0,2,2013,False,1
0,12,453,1,0,0,11.0,2,2024,False,0
0,12,453,1,0,0,11.0,2,2024,False,0
0,13,31,4,0,0,11.0,2,2023,False,0
0,14,441,8,0,0,11.0,2,2011,False,0
1,15,270,1,0,0,11.0,2,2024,False,0
0,15,270,1,0,0,11.0,4,2024,False,0
0,15,404,1,0,0,11.0,2,2024,False,0
0,16,474,1,0,0,10.0,2,2024,False,0
0,2,27,9,0,0,10.0,2,2022,False,0
0,17,394,1,0,0,11.0,2,2024,False,0
1,17,394,1,0,0,11.0,2,2024,False,0
0,17,394,1,0,0,10.0,2,2024,False,0
0,17,473,1,0,0,11.0,3,2024,False,0
1,18,186,1,0,0,11.0,2,2024,False,0
0,18,389,1,0,0,11.0,4,2024,False,0
1,20,147,1,0,0,11.0,2,2024,False,0
1,8,237,8,0,0,11.0,2,2019,False,0
1,36,14,0,0,0,11.0,2,2013,False,1
1,23,219,1,0,0,11.0,2,2024,False,1
1,23,249,1,0,0,11.0,2,2024,False,1
1,24,382,1,0,0,11.0,2,2024,False,1
0,25,221,1,0,0,10.0,2,2024,False,1
1,26,464,1,0,0,10.0,2,2024,False,1
1,27,124,1,0,0,11.0,2,2024,False,1
1,28,17,1,0,0,10.0,2,2024,False,1
1,29,228,1,0,0,11.0,2,2024,False,1
0,30,316,1,0,0,11.0,2,2024,False,1
1,30,451,1,0,0,10.0,2,2024,False,1
1,31,285,4,0,0,11.0,2,2018,False,1
1,32,446,2,0,0,10.0,2,2009,False,1
1,33,444,8,0,0,11.0,2,2012,False,1
1,33,266,4,0,0,10.0,2,2013,False,1
1,34,422,3,0,0,11.0,2,2009,False,1
1,35,432,6,1,1,11.0,2,2021,False,1
0,36,14,10,0,0,11.0,4,2012,False,1
0,36,14,3,0,0,11.0,2,2012,False,1
0,36,14,9,0,0,11.0,2,2012,False,1
0,36,14,7,0,0,11.0,2,2012,False,1
0,37,442,0,0,0,10.0,2,2024,False,1
0,37,442,0,0,0,10.0,2,2023,False,1
0,37,442,0,0,0,11.0,2,2024,False,1
0,38,16,7,0,0,11.0,2,2022,False,1
1,38,119,1,0,0,11.0,2,2018,False,1
0,38,439,0,0,0,10.0,2,2021,False,1
0,19,486,0,0,0,10.0,2,2024,False,0
1,0,5,4,0,0,11.0,2,2021,False,0
0,0,426,2,0,0,11.0,2,2010,False,0
0,1,409,10,0,1,9.0,2,2019,False,0
0,1,409,10,1,1,8.0,2,2018,False,0
1,3,471,4,0,0,11.0,3,2024,False,0
1,3,471,1,0,0,11.0,2,2022,False,0
1,3,471,9,0,0,11.0,2,2022,False,0
0,3,264,2,0,0,11.0,2,2021,False,0
0,3,264,3,0,0,11.0,2,2021,False,0
1,3,264,4,0,0,11.0,2,2021,False,0
1,3,264,4,0,0,11.0,4,2021,False,0
0,4,398,9,0,0,11.0,2,2024,False,0
0,5,482,8,0,0,11.0,2,2015,False,0
1,5,34,10,1,1,11.0,2,2020,False,0
0,5,327,10,1,1,7.0,2,2024,False,0
0,20,386,10,0,0,11.0,2,2018,False,0
0,6,417,10,0,0,10.0,3,2024,False,0
0,6,417,3,0,0,10.0,2,2024,False,0
1,6,417,3,0,0,10.0,2,2024,False,0
0,6,417,7,0,0,11.0,2,2024,False,0
0,6,417,1,0,0,10.0,2,2024,False,0
0,6,417,0,0,0,10.0,2,2024,False,0
0,6,417,8,0,0,11.0,2,2024,False,0
1,6,417,8,0,0,11.0,4,2024,False,0
0,7,412,6,1,1,11.0,2,2018,False,0
0,8,237,8,0,0,11.0,2,2012,False,0
0,36,14,10,0,0,10.0,2,2011,False,1
0,36,14,3,0,0,11.0,2,2011,False,1
0,36,14,3,0,0,11.0,2,2011,False,1
1,36,14,10,0,0,11.0,2,2010,False,1
0,36,14,3,0,0,11.0,2,2010,False,1
0,30,451,3,1,1,11.0,2,2011,False,1
0,36,14,3,0,0,11.0,2,2009,False,1
0,36,14,8,0,0,11.0,2,2010,False,1
0,36,14,7,0,0,11.0,2,2010,False,1
0,10,333,1,0,0,11.0,3,2015,False,0
0,10,333,0,0,0,11.0,3,2013,False,0
0,10,333,1,0,0,11.0,2,2016,False,0
0,30,451,7,0,0,11.0,4,2017,False,1
0,10,333,1,0,0,10.0,4,2015,False,0
0,10,333,0,0,0,11.0,3,2011,False,0
0,10,333,3,0,0,11.0,3,2012,False,0
0,10,333,0,0,0,11.0,2,2016,False,0
0,10,469,1,1,1,8.0,4,2012,False,0
0,10,337,3,1,1,11.0,2,2013,False,0
0,11,431,4,0,0,11.0,2,2021,False,0
0,11,431,8,0,0,11.0,3,2021,False,0
0,11,431,10,0,0,11.0,4,2021,False,0
0,11,431,3,0,0,10.0,4,2020,False,0
0,11,125,9,0,0,10.0,2,2009,False,0
1,11,64,2,0,0,10.0,4,2021,False,0
0,11,64,4,0,0,10.0,4,2016,False,0
0,11,64,4,0,0,11.0,2,2014,False,0
0,12,453,0,0,0,11.0,2,2024,False,0
0,18,389,3,0,0,11.0,2,2015,False,0
0,14,441,1,0,0,11.0,2,2010,False,0
1,15,270,0,0,0,11.0,2,2024,False,0
0,15,387,0,0,0,11.0,2,2024,False,0
0,15,457,0,0,0,11.0,2,2024,False,0
0,15,457,0,0,0,11.0,2,2024,False,0
0,16,474,0,0,0,11.0,2,2024,False,0
0,2,27,1,0,0,10.0,2,2022,False,0
0,17,394,0,0,0,11.0,2,2024,False,0
0,17,394,0,0,0,11.0,3,2024,False,0
0,3,264,10,0,0,11.0,2,2021,False,0
0,18,389,0,0,0,10.0,2,2024,False,0
1,20,81,0,0,0,10.0,2,2024,False,0
0,21,115,0,0,0,10.0,2,2024,False,1
0,22,342,9,0,0,11.0,2,2022,False,1
1,23,338,0,0,0,10.0,2,2024,False,1
0,8,237,4,0,0,11.0,2,2024,False,0
0,25,221,0,0,0,11.0,2,2024,False,1
1,26,331,0,0,0,10.0,2,2024,False,1
1,27,124,0,0,0,11.0,2,2024,False,1
1,28,17,0,0,0,10.0,2,2024,False,1
1,29,245,0,0,0,11.0,2,2024,False,1
1,30,451,0,0,0,11.0,4,2024,False,1
1,30,451,0,0,0,11.0,2,2024,False,1
0,30,451,0,0,0,11.0,4,2024,False,1
0,30,451,0,0,0,11.0,2,2024,False,1
0,31,285,8,0,0,11.0,2,2017,False,1
0,32,380,10,0,0,10.0,2,2012,False,1
1,33,22,4,0,0,11.0,2,2024,False,1
0,34,422,10,0,0,11.0,2,2011,False,1
1,35,432,6,1,1,11.0,2,2020,False,1
0,23,424,1,0,0,11.0,2,2018,False,1
0,36,14,10,0,0,11.0,2,2009,False,1
1,36,14,0,0,0,11.0,2,2009,False,1
0,36,14,7,0,0,10.0,2,2009,False,1
0,36,14,2,0,0,11.0,2,2023,False,1
0,37,427,6,1,1,11.0,2,2018,False,1
1,37,179,5,1,1,11.0,2,2020,False,1
1,37,179,6,1,1,11.0,2,2022,False,1
0,37,442,10,1,1,7.0,2,2015,False,1
0,36,14,3,0,0,11.0,2,2023,False,1
0,37,442,5,1,1,11.0,2,2016,False,1
1,38,439,8,0,0,11.0,2,2010,False,1
0,38,439,0,0,0,11.0,2,2022,False,1
0,38,358,10,0,0,11.0,2,2012,False,1
0,19,486,2,0,0,11.0,2,2024,False,0
1,0,426,2,0,0,11.0,2,2018,False,0
0,1,18,5,1,1,11.0,2,2018,False,0
0,1,18,6,1,1,7.0,2,2018,False,0
1,1,18,10,1,1,7.0,2,2024,False,0
0,1,18,7,0,1,8.0,3,2023,False,0
0,3,264,8,0,0,11.0,2,2020,False,0
0,3,264,4,0,0,11.0,4,2020,False,0
0,10,337,5,1,1,11.0,2,2018,False,0
1,10,36,1,1,1,7.0,2,2012,False,0
0,3,264,9,0,0,11.0,2,2021,False,0
0,3,264,0,0,0,11.0,0,2018,False,0
0,3,264,9,0,0,10.0,2,2020,False,0
0,3,264,4,0,0,11.0,2,2016,False,0
0,36,14,1,0,0,11.0,2,2009,False,1
0,3,264,7,0,0,10.0,4,2018,False,0
1,4,398,7,0,0,11.0,2,2015,False,0
1,5,482,6,1,1,11.0,3,2021,False,0
1,5,109,5,1,1,11.0,2,2020,False,0
1,5,482,6,1,1,11.0,2,2011,False,0
1,6,417,0,0,0,11.0,4,2015,False,0
1,9,294,6,1,1,11.0,2,2022,False,0
0,6,417,0,0,0,10.0,0,2020,False,0
0,6,417,1,0,0,11.0,0,2019,False,0
0,6,414,10,0,0,9.0,3,2012,False,0
1,7,412,5,1,1,11.0,2,2019,False,0
0,8,237,5,1,1,11.0,2,2020,False,0
0,8,467,5,1,1,11.0,4,2023,False,0
1,8,419,10,1,1,8.0,2,2024,False,0
0,9,21,7,0,1,8.0,0,2022,False,0
0,9,21,10,0,1,9.0,2,2023,False,0
0,9,21,10,1,1,7.0,4,2021,False,0
1,9,21,5,1,1,11.0,4,2021,False,0
0,9,21,10,1,1,11.0,2,2022,False,0
0,9,475,1,0,1,8.0,2,2021,False,0
0,9,475,9,0,1,9.0,3,2022,False,0
1,9,475,1,1,1,11.0,2,2011,False,0
0,9,475,5,1,1,11.0,2,2017,False,0
0,9,475,5,1,1,7.0,3,2020,False,0
0,10,36,10,1,1,7.0,2,2013,False,0
1,10,36,1,1,1,8.0,0,2013,False,0
1,10,36,5,1,1,7.0,2,2024,False,0
0,10,36,10,1,1,8.0,3,2014,False,0
0,10,36,1,1,1,11.0,2,2014,False,0
0,10,36,10,1,1,11.0,2,2017,False,0
1,10,36,5,1,1,7.0,2,2024,False,0
0,10,333,5,1,1,8.0,3,2017,False,0
0,10,333,10,1,1,11.0,2,2018,False,0
1,10,204,6,1,1,11.0,2,2017,False,0
0,11,64,10,0,0,11.0,2,2013,False,0
0,15,457,10,1,1,11.0,2,2020,False,0
0,11,64,4,0,0,10.0,2,2013,False,0
1,11,64,2,0,0,11.0,2,2022,False,0
0,11,64,4,0,0,11.0,3,2017,False,0
0,8,44,6,1,1,11.0,2,2018,False,0
0,11,129,8,0,0,11.0,3,2013,False,0
1,11,129,8,0,0,11.0,2,2010,False,0
0,11,318,5,1,1,8.0,3,2017,False,0
1,12,453,2,0,0,11.0,2,2024,False,0
0,13,31,9,0,0,11.0,2,2023,False,0
1,14,441,9,0,0,11.0,2,2009,False,0
0,15,270,2,0,0,10.0,2,2024,False,0
0,15,457,2,0,0,11.0,2,2024,False,0
0,16,474,2,0,0,11.0,2,2024,False,0
0,2,445,0,0,0,11.0,2,2018,False,0
0,17,394,2,0,0,11.0,2,2024,False,0
1,17,394,2,0,0,11.0,3,2024,False,0
0,17,394,2,0,0,10.0,2,2024,False,0
1,18,389,2,0,0,11.0,2,2024,False,0
0,18,389,2,0,0,11.0,3,2024,False,0
1,18,389,2,0,0,11.0,4,2024,False,0
1,20,386,2,0,0,11.0,2,2024,False,0
1,21,478,2,0,0,10.0,2,2024,False,1
0,22,198,7,0,0,11.0,2,2019,False,1
0,9,403,10,1,1,7.0,2,2023,False,0
1,24,420,2,0,0,11.0,2,2024,False,1
1,25,464,10,1,1,11.0,2,2021,False,1
1,26,332,2,0,0,11.0,2,2024,False,1
1,27,124,2,0,0,10.0,2,2024,False,1
1,28,227,2,0,0,11.0,2,2024,False,1
1,20,386,6,1,1,7.0,2,2012,False,0
0,4,398,10,0,0,10.0,2,2014,False,0
0,30,274,6,1,1,11.0,2,2016,False,1
1,30,451,2,0,0,11.0,2,2024,False,1
0,31,285,8,0,0,10.0,2,2016,False,1
0,32,222,5,1,1,8.0,4,2018,False,1
0,33,444,5,1,1,11.0,3,2022,False,1
1,34,422,2,0,0,11.0,2,2009,False,1
1,35,432,6,1,1,11.0,2,2013,False,1
0,9,403,10,1,1,8.0,4,2024,False,0
0,9,403,10,1,1,7.0,2,2017,False,0
0,9,403,10,1,1,8.0,4,2018,False,0
1,9,403,10,1,1,11.0,4,2020,False,0
0,37,442,5,1,1,7.0,2,2015,False,1
0,37,442,10,1,1,7.0,2,2016,False,1
0,37,442,10,1,1,8.0,3,2017,False,1
0,38,358,8,0,0,11.0,2,2009,False,1
1,38,90,3,0,0,11.0,2,2024,False,1
0,38,472,4,0,0,11.0,2,2017,False,1
0,38,434,3,0,0,11.0,2,2019,False,1
0,19,486,8,0,0,11.0,2,2024,False,0
0,0,426,10,0,0,11.0,2,2016,False,0
0,0,7,1,0,0,11.0,2,2015,False,0
0,1,18,3,0,1,9.0,2,2024,False,0
1,1,409,5,1,1,7.0,2,2024,False,0
1,10,459,10,1,1,11.0,2,2022,False,0
0,3,264,10,0,0,10.0,2,2011,False,0
0,3,264,1,0,0,10.0,2,2011,False,0
0,3,264,4,0,0,11.0,2,2019,False,0
0,3,471,10,1,1,7.0,2,2011,False,0
1,4,398,2,0,0,11.0,2,2009,False,0
1,5,482,1,1,1,11.0,2,2012,False,0
0,5,482,10,1,1,8.0,2,2015,False,0
0,5,482,5,1,1,11.0,2,2015,False,0
0,5,482,10,1,1,11.0,2,2016,False,0
0,6,414,10,1,1,7.0,2,2010,False,0
0,6,414,6,1,1,11.0,4,2012,False,0
0,6,418,10,1,1,8.0,3,2024,False,0
0,6,414,10,1,1,11.0,2,2016,False,0
0,6,414,10,1,1,8.0,3,2018,False,0
0,6,414,5,1,1,8.0,4,2018,False,0
0,6,414,10,1,1,11.0,4,2019,False,0
1,6,414,5,1,1,11.0,2,2022,False,0
1,7,412,10,1,1,11.0,2,2019,False,0
0,6,418,10,1,1,11.0,2,2017,False,0
0,9,410,6,1,1,11.0,3,2021,False,0
0,9,403,3,0,1,9.0,4,2020,False,0
0,9,403,9,0,1,9.0,4,2022,False,0
0,9,403,10,1,1,8.0,3,2020,False,0
0,10,310,5,1,1,8.0,2,2016,False,0
0,9,403,5,1,1,7.0,2,2017,False,0
0,9,403,10,1,1,7.0,2,2017,False,0
0,9,403,10,1,1,8.0,4,2018,False,0
0,9,403,5,1,1,8.0,3,2018,False,0
0,9,403,5,1,1,8.0,4,2019,False,0
1,10,477,10,1,1,11.0,2,2022,False,0
0,10,337,5,1,1,8.0,3,2018,False,0
0,10,337,5,1,1,11.0,2,2020,False,0
0,10,275,10,1,1,11.0,2,2018,False,0
0,6,417,10,1,1,11.0,4,2016,False,0
1,10,450,5,1,1,11.0,2,2021,False,0
0,10,469,10,1,1,11.0,2,2016,False,0
0,10,469,5,1,1,8.0,3,2020,False,0
0,10,459,6,1,1,8.0,2,2016,False,0
0,10,459,5,1,1,11.0,2,2018,False,0
0,11,318,10,1,1,8.0,2,2018,False,0
1,11,125,5,1,1,11.0,2,2016,False,0
1,11,125,10,1,1,11.0,4,2017,False,0
1,11,125,5,1,1,7.0,3,2018,False,0
0,11,125,10,1,1,8.0,0,2021,False,0
0,11,468,10,0,1,9.0,3,2020,False,0
1,11,468,10,1,1,8.0,2,2011,False,0
0,11,468,6,1,1,11.0,2,2011,False,0
0,11,468,10,1,1,11.0,2,2016,False,0
0,11,468,10,1,1,7.0,4,2018,False,0
1,12,453,8,0,0,11.0,2,2024,False,0
0,12,453,8,0,0,10.0,4,2024,False,0
0,13,31,4,0,0,10.0,2,2022,False,0
1,14,441,1,0,0,11.0,2,2009,False,0
0,15,270,8,0,0,11.0,2,2024,False,0
0,16,78,8,0,0,11.0,2,2024,False,0
1,2,445,9,0,0,11.0,2,2009,False,0
0,17,394,8,0,0,11.0,2,2024,False,0
0,17,473,8,0,0,11.0,4,2024,False,0
0,6,416,3,1,1,8.0,4,2010,False,0
0,18,185,8,0,0,11.0,2,2024,False,0
0,18,288,8,0,0,11.0,2,2024,False,0
1,18,389,8,0,0,10.0,2,2024,False,0
1,18,389,8,0,0,11.0,4,2024,False,0
1,20,386,8,0,0,11.0,2,2024,False,0
1,21,111,8,0,0,10.0,2,2024,False,1
0,22,198,4,0,0,10.0,2,2016,False,1
1,23,424,8,0,0,11.0,2,2024,False,1
1,24,420,8,0,0,11.0,2,2024,False,1
1,25,221,8,0,0,11.0,2,2024,False,1
1,26,464,8,0,0,11.0,2,2024,False,1
1,27,124,8,0,0,10.0,2,2024,False,1
0,28,17,8,0,0,11.0,2,2024,False,1
0,29,245,8,0,0,10.0,2,2024,False,1
1,30,451,8,0,0,11.0,2,2024,False,1
0,30,451,8,0,0,11.0,4,2024,False,1
1,30,451,8,0,0,11.0,4,2024,False,1
0,30,451,8,0,0,11.0,2,2024,False,1
0,30,451,8,0,0,11.0,2,2024,False,1
1,30,451,8,0,0,11.0,3,2024,False,1
0,31,285,7,0,0,11.0,2,2016,False,1
0,32,430,7,0,1,8.0,2,2024,False,1
0,33,444,10,1,1,8.0,2,2015,False,1
0,34,422,0,0,0,11.0,4,2022,False,1
1,35,432,10,1,1,11.0,2,2014,False,1
0,0,7,10,0,0,11.0,2,2010,False,0
0,9,403,5,1,1,11.0,4,2020,False,0
0,9,403,5,1,1,11.0,3,2022,False,0
0,9,403,5,1,1,11.0,2,2023,False,0
1,9,63,6,1,1,11.0,2,2020,False,0
0,9,101,5,1,1,11.0,2,2017,False,0
1,37,442,1,0,1,9.0,2,2019,False,1
0,37,442,3,0,1,9.0,2,2017,False,1
0,38,434,9,0,0,11.0,2,2018,False,1
0,38,434,9,0,0,11.0,2,2013,False,1
0,19,487,4,0,0,10.0,2,2024,False,0
0,0,7,3,0,0,11.0,2,2010,False,0
0,1,409,10,1,1,8.0,4,2020,False,0
1,3,471,10,1,1,11.0,4,2020,False,0
0,3,471,10,0,1,9.0,2,2016,False,0
0,3,470,6,1,1,8.0,2,2016,False,0
1,3,471,6,1,1,11.0,3,2023,False,0
1,3,470,6,1,1,11.0,2,2017,False,0
1,3,354,6,1,1,8.0,2,2024,False,0
0,3,354,10,1,1,8.0,2,2015,False,0
0,4,309,1,0,0,11.0,2,2013,False,0
0,5,482,10,1,1,8.0,2,2018,False,0
1,5,482,10,1,1,11.0,4,2021,False,0
0,5,327,3,1,1,11.0,2,2013,False,0
0,5,327,10,1,1,11.0,2,2019,False,0
1,5,34,6,1,1,11.0,2,2020,False,0
1,38,177,1,0,0,10.0,2,2011,False,1
1,6,416,6,1,1,11.0,0,2020,False,0
1,6,416,5,1,1,8.0,4,2020,False,0
0,6,414,5,1,1,7.0,3,2021,False,0
0,6,416,10,1,1,7.0,2,2011,False,0
0,6,416,10,1,1,8.0,3,2012,False,0
1,6,416,1,1,1,11.0,2,2012,False,0
1,6,417,1,1,1,7.0,2,2010,False,0
0,19,486,7,0,0,11.0,2,2024,False,0
1,6,417,1,1,1,8.0,2,2011,False,0
1,7,412,5,1,1,11.0,2,2020,False,0
0,8,308,5,1,1,11.0,2,2021,False,0
0,9,101,5,1,1,8.0,3,2018,False,0
0,36,437,5,1,1,11.0,2,2018,False,1
0,9,46,10,0,1,9.0,3,2014,False,0
0,9,46,10,1,1,7.0,0,2012,False,0
1,9,46,6,1,1,7.0,2,2012,False,0
1,9,46,6,1,1,8.0,4,2013,False,0
0,9,46,3,1,1,8.0,2,2014,False,0
0,9,46,6,1,1,8.0,0,2015,False,0
0,9,390,10,1,1,11.0,2,2022,False,0
0,36,268,6,1,1,11.0,2,2021,False,1
0,10,459,5,1,1,8.0,2,2019,False,0
0,10,88,10,1,1,11.0,2,2014,False,0
0,10,88,5,1,1,11.0,2,2019,False,0
0,10,459,5,1,1,11.0,4,2023,False,0
0,10,459,6,1,1,8.0,0,2019,False,0
0,10,456,10,1,1,11.0,2,2016,False,0
1,10,337,10,1,1,11.0,3,2022,False,0
1,10,459,5,1,1,11.0,3,2022,False,0
1,10,75,5,1,1,11.0,1,2021,False,0
1,10,75,5,1,1,11.0,2,2022,False,0
1,11,468,10,1,1,11.0,0,2022,False,0
0,11,107,10,1,1,7.0,4,2017,False,0
0,11,209,3,1,1,8.0,2,2010,False,0
0,11,209,5,1,1,8.0,3,2024,False,0
1,10,75,1,1,1,11.0,2,2012,False,0
1,10,158,10,1,1,11.0,2,2022,False,0
0,11,376,5,1,1,8.0,2,2019,False,0
0,11,468,7,0,1,9.0,0,2018,False,0
1,11,468,10,1,1,11.0,4,2019,False,0
1,36,449,6,1,1,11.0,2,2015,False,1
0,12,453,4,0,0,11.0,2,2024,False,0
0,22,198,8,0,0,11.0,2,2014,False,1
1,13,31,10,0,0,11.0,2,2024,False,0
0,14,441,0,0,0,10.0,2,2009,False,0
0,30,451,10,1,1,7.0,4,2014,False,1
0,16,474,4,0,0,11.0,2,2024,False,0
1,2,47,10,1,1,11.0,2,2022,False,0
0,17,394,4,0,0,11.0,2,2024,False,0
0,17,394,4,0,0,10.0,2,2024,False,0
0,18,389,4,0,0,11.0,3,2024,False,0
1,18,389,4,0,0,10.0,2,2024,False,0
0,20,154,4,0,0,11.0,2,2024,False,0
0,21,478,4,0,0,11.0,2,2024,False,1
0,22,197,4,0,0,10.0,2,2014,False,1
0,23,220,4,0,0,11.0,2,2024,False,1
1,24,420,4,0,0,11.0,2,2024,False,1
0,25,221,4,0,0,11.0,2,2024,False,1
1,26,464,4,0,0,11.0,2,2024,False,1
0,27,124,4,0,0,10.0,2,2024,False,1
1,28,227,4,0,0,10.0,2,2024,False,1
